,Unnamed: 0,Speech Level,Model,Token,SHAP Value,Cue Type
509,509,4,multi,짹,0.0078769489973637,Other
510,510,4,multi,짹짹,0.0080495790989516,Other
511,511,4,multi,대리,0.008081920321274,Addressee term
512,512,4,multi,지금 ,0.0081297186593474,Other
513,513,4,multi,는 ,0.0082666030692356,Other
514,514,4,multi,인 ,0.0094775176000894,Other
515,515,4,multi,리,0.0097219585234142,Other
516,516,4,multi,", ",0.0112854938387094,Other
517,517,4,multi,모,0.0114946381072513,Other
518,518,4,multi,좋은 ,0.0123561977175086,Other
519,519,4,multi,타,-0.0131144500169284,Other
520,520,4,multi,고 ,-0.0131304848619038,Other
521,521,4,multi,줌,0.01321918738779,Other
522,522,4,multi,게,-0.0134302897258749,Other
523,523,4,multi,손님,-0.015658558452003,Honorific marker
524,524,4,multi,쟤 ,0.0160153804822584,Addressee term
525,525,4,multi,한테 ,-0.0177972017423257,Honorific marker
526,526,4,multi,을,0.0202103176843593,Other
527,527,4,multi,반,0.0223336180933984,Other
528,528,4,multi,그런 ,-0.0236934145063969,Other
529,529,4,multi,내리,-0.0243854420332354,Other
530,530,4,multi,쟤,0.0248042929351868,Addressee term
531,531,4,multi,버리,-0.0263131514813039,Other
532,532,4,multi,뭐 ,0.0264604397216885,Other
533,533,4,multi,라 ,0.0340597306121708,Sentence ending
534,534,4,multi,멍,0.0376232360615063,Other
535,535,4,multi,달라 ,0.0387432282188342,Other
536,536,4,multi,지도 ,0.0410085945916307,Other
537,537,4,multi,시,0.0411280946252645,Other
538,538,4,multi,끝,0.0425165783065798,Other
539,539,4,multi,청,0.0441370565680472,Other
540,540,4,multi,지 ,-0.0471756475603797,Other
541,541,4,multi,흔들,0.0486534027193101,Other
542,542,4,multi,이나 ,0.0490793529099846,Other
543,543,4,multi,를 ,0.0508505940718653,Other
544,544,4,multi,먼,0.0578977295861022,Other
545,545,4,multi,부르,0.0587892940357051,Other
546,546,4,multi,만,0.0613658468562334,Other
547,547,4,multi,떨,0.0656780532654011,Other
548,548,4,multi,보,0.0710233925662606,Other
549,549,4,multi,얘,0.0746022881083945,Addressee term
550,550,4,multi,이,0.0769649681351047,Other
551,551,4,multi,봐 ,-0.0840138396206384,Sentence ending
552,552,4,multi,줄 ,0.0956802410510135,Other
553,553,4,multi,대,0.0985109041049554,Other
554,554,4,multi,죽,0.1122497548321916,Other
555,555,4,multi,러,0.1134748798449436,Other
556,556,4,multi,지는,0.1203106140492309,Other
557,557,4,multi,백,0.1396764510704997,Other
558,558,4,multi,누구,0.1548209500028861,Other
559,559,4,multi,이는,0.1605686095090277,Other
560,560,4,multi,신,0.1752692157695037,Other
561,561,4,multi,아니,0.1834742355958951,Other
562,562,4,multi,친,0.2359906723722815,Other
563,563,4,multi,거,0.2389593839092327,Other
564,564,4,multi,같,0.2492666517813404,Other
565,565,4,multi,괜찮,0.250121305415405,Other
566,566,4,multi,오,0.2503382164458116,Other
567,567,4,multi,나,0.2698683801150991,Other
568,568,4,multi,님이,0.3022356819037668,Honorific marker
569,569,4,multi,났,0.3046948893467818,Other
570,570,4,multi,왔,0.3353826525493844,Other
571,571,4,multi,하,0.3440986055641512,Other
572,572,4,multi,리는,0.3539665210173552,Other
573,573,4,multi,가,0.4325896221625628,Other
574,574,4,multi,않,0.4416920525918613,Other
575,575,4,multi,마,0.455949355690791,Other
576,576,4,multi,구,0.4614776094286818,Other
577,577,4,multi,없,0.4694267241428633,Other
578,578,4,multi,쳤,0.4696871389808734,Other
579,579,4,multi,만나,0.4741208025338892,Other
580,580,4,multi,회사,0.4834370971916542,Other
581,581,4,multi,네,0.4896151934288298,Honorific marker
582,582,4,multi,했,0.4926689536962385,Other
583,583,4,multi,건,0.4953178561386266,Other
584,584,4,multi,든,0.4989643629415923,Other
585,585,4,multi,그런,0.4990543162639369,Other
586,586,4,multi,똑같,0.4990794055238439,Other
587,587,4,multi,은,0.4991699795004933,Other
588,588,4,multi,그러,0.4991792222717777,Other
589,589,4,multi,졌,0.4992144328371068,Other
590,590,4,multi,웠,0.4993534857594568,Other
591,591,4,multi,있었,0.4995417280651963,Other
592,592,4,multi,쓰,0.4997754956427798,Other
593,593,4,multi,보이,0.5001950077448782,Other
594,594,4,multi,니,0.5041516127268153,Sentence ending
595,595,4,multi,셨,0.5299150431408179,Honorific marker
596,596,4,multi,겠,0.5393673086124409,Other
597,597,4,multi,이나,0.6751532764856165,Other
598,598,4,multi,하게,0.7127970935455323,Sentence ending
599,599,4,multi,하니,0.8223872263298517,Other
600,600,2,kobert,▁친,0.1106120194308459,Other
601,601,2,kobert,들,0.1108976020477712,Other
602,602,2,kobert,▁단체,0.1111065903678536,Other
603,603,2,kobert,▁발,0.1117062172852456,Other
604,604,2,kobert,▁현,0.1119935107417404,Other
605,605,2,kobert,▁말씀,0.1121762891610463,Sentence ending
606,606,2,kobert,원,0.1125132627785205,Other
607,607,2,kobert,▁보니,0.1126664374023675,Other
608,608,2,kobert,▁예,0.1133658115074715,Honorific marker
609,609,2,kobert,▁때,0.1138430659193545,Other
610,610,2,kobert,▁첫,0.1140219513326883,Other
611,611,2,kobert,쿠,0.1140853753313422,Other
612,612,2,kobert,▁업체,0.1140876855545987,Other
613,613,2,kobert,▁유,0.1141765625216066,Other
614,614,2,kobert,▁부탁,0.1142498096596682,Other
615,615,2,kobert,볼,0.1149830054491758,Other
616,616,2,kobert,▁능력,0.1158373681828379,Other
617,617,2,kobert,럴,0.1162396654253825,Other
618,618,2,kobert,니까,0.1166747598714816,Other
619,619,2,kobert,▁때문에,0.1167897125706076,Other
620,620,2,kobert,▁하고,0.1169208384817466,Other
621,621,2,kobert,쪼,0.1173468192573636,Other
622,622,2,kobert,▁온,0.1175025841221213,Other
623,623,2,kobert,▁전화,0.1178243845934048,Other
624,624,2,kobert,얘,0.1178421017248183,Addressee term
625,625,2,kobert,론,0.1180307413451373,Other
626,626,2,kobert,▁미,0.118708130903542,Other
627,627,2,kobert,영,0.1188621930778026,Other
628,628,2,kobert,▁형,0.1200264133512973,Addressee term
629,629,2,kobert,▁다시,0.120063342154026,Other
630,630,2,kobert,▁배,0.1224614639795618,Other
631,631,2,kobert,상을,0.1226712167263031,Other
632,632,2,kobert,▁입,0.1231540413573384,Other
633,633,2,kobert,▁나,0.123269782459829,Other
634,634,2,kobert,▁한번,0.1250382062862627,Other
635,635,2,kobert,▁그랬,0.1254953805037075,Other
636,636,2,kobert,▁아니라,0.1262963404296897,Other
637,637,2,kobert,▁분,0.1269328517664689,Honorific marker
638,638,2,kobert,▁급,0.1273057835060171,Other
639,639,2,kobert,톡,0.1276915436610579,Other
640,640,2,kobert,▁어디,0.1279226884944364,Other
641,641,2,kobert,▁씨,0.1290425197771078,Honorific marker
642,642,2,kobert,▁너무,0.1297652292996645,Other
643,643,2,kobert,▁들,0.1315474176662974,Other
644,644,2,kobert,안,0.1321742216629597,Other
645,645,2,kobert,▁몇,0.1325582492475708,Other
646,646,2,kobert,▁호,0.1329145431518554,Other
647,647,2,kobert,지를,0.1329542410094291,Other
648,648,2,kobert,씨,0.1333530249539762,Other
649,649,2,kobert,인데,0.1339041434926912,Other
650,650,2,kobert,▁직접,0.1343384310603141,Other
651,651,2,kobert,▁돈,0.1372037789551541,Other
652,652,2,kobert,워,0.1380389066616771,Other
653,653,2,kobert,었다,0.1380471572047099,Sentence ending
654,654,2,kobert,▁했는데,0.1395919197238981,Sentence ending
655,655,2,kobert,백,0.1399707803502679,Other
656,656,2,kobert,늦,0.1417033807374537,Other
657,657,2,kobert,됐,0.1448623688702355,Other
658,658,2,kobert,분,0.1459076555911451,Honorific marker
659,659,2,kobert,▁만,0.1499121563974768,Other
660,660,2,kobert,▁못,0.1511503874789923,Other
661,661,2,kobert,▁기,0.1563472670968622,Other
662,662,2,kobert,▁자전거,0.158682472188957,Other
663,663,2,kobert,싣,0.160233739297837,Other
664,664,2,kobert,▁해결,0.1636051908135414,Other
665,665,2,kobert,▁주문,0.1705831279978156,Other
666,666,2,kobert,군,0.1777432289673015,Other
667,667,2,kobert,▁작성,0.1797320377081632,Other
668,668,2,kobert,▁똑같,0.1803634647803846,Other
669,669,2,kobert,증,0.1805662242695689,Other
670,670,2,kobert,▁네,0.1834432838950306,Honorific marker
671,671,2,kobert,▁이래,0.1853488353081047,Other
672,672,2,kobert,하겠다,0.1890030719223432,Sentence ending
673,673,2,kobert,▁끝,0.1895828672568313,Other
674,674,2,kobert,마,0.1916038882336579,Other
675,675,2,kobert,▁같아,0.1931634053471498,Sentence ending
676,676,2,kobert,▁아나운서,0.196450206451118,Other
677,677,2,kobert,▁시간이,0.1969939861446619,Other
678,678,2,kobert,했어요,0.1982086554635316,Sentence ending
679,679,2,kobert,되면,0.2052234611473977,Other
680,680,2,kobert,▁없고,0.2056136233732104,Other
681,681,2,kobert,책임,0.2100466922856867,Other
682,682,2,kobert,했고,0.2145773610682226,Other
683,683,2,kobert,▁끝나,0.2188321948051452,Other
684,684,2,kobert,율,0.2209798221010714,Other
685,685,2,kobert,네요,0.2253647568962632,Sentence ending
686,686,2,kobert,▁업무,0.2269458593800664,Other
687,687,2,kobert,▁그래서,0.2280785832554102,Other
688,688,2,kobert,석,0.2313687168061733,Other
689,689,2,kobert,요,0.234188830394241,Sentence ending
690,690,2,kobert,▁여,0.2460510227829218,Other
691,691,2,kobert,▁전세,0.2563844714313745,Other
692,692,2,kobert,죠,0.2673237397548897,Sentence ending
693,693,2,kobert,▁있는데,0.2821307668928057,Other
694,694,2,kobert,어요,0.2973037779940345,Sentence ending
695,695,2,kobert,체육,0.3073004223406315,Other
696,696,2,kobert,세요,0.3089499585406156,Sentence ending
697,697,2,kobert,하세요,0.3463384740192851,Sentence ending
698,698,2,kobert,주세요,0.3839488241743917,Sentence ending
699,699,2,kobert,쎄,0.4636448808014393,Other
700,700,2,multi,씨 ,0.1094984602890576,Other
701,701,2,multi,송,0.1120673663394124,Other
702,702,2,multi,겼,-0.1124034821041277,Other
703,703,2,multi,그래 ,-0.1133509328867982,Other
704,704,2,multi,유 ,0.1161814984844795,Other
705,705,2,multi,돼,0.1168777057250736,Other
706,706,2,multi,많이 ,0.1169587528835336,Other
707,707,2,multi,저희,0.1173359784779677,Addressee term
708,708,2,multi,업체,0.1188442003129542,Other
709,709,2,multi,빨리 ,-0.1189721988345695,Other
710,710,2,multi,냐,-0.1191994678820265,Sentence ending
711,711,2,multi,됐다,-0.1192481807875841,Sentence ending
712,712,2,multi,커,0.1203250611456496,Other
713,713,2,multi,않아,0.1214925358930258,Other
714,714,2,multi,나오,0.1234163001578281,Other
715,715,2,multi,쳤,-0.1238901017163698,Other
716,716,2,multi,발생,0.1239542672637981,Other
717,717,2,multi,다시 ,-0.1244800696040329,Other
718,718,2,multi,단체 ,0.1266734765795263,Other
719,719,2,multi,진 ,0.1270219506761805,Other
720,720,2,multi,유,0.1321224246419206,Other
721,721,2,multi,플,0.136307217841022,Other
722,722,2,multi,했을 ,-0.140266617745965,Other
723,723,2,multi,총,0.1449618167284825,Other
724,724,2,multi,제,0.1486202964188123,Other
725,725,2,multi,이번에 ,0.1499014044857176,Other
726,726,2,multi,조치,-0.1557470864817105,Other
727,727,2,multi,님이,0.1565655261478014,Honorific marker
728,728,2,multi,허,0.1622833824294502,Other
729,729,2,multi,녕,0.1725864064819688,Other
730,730,2,multi,구매 ,0.1761486116270134,Other
731,731,2,multi,실 ,0.1839320904862234,Other
732,732,2,multi,시고,0.1861334307814104,Honorific marker
733,733,2,multi,난,-0.200194563577952,Other
734,734,2,multi,주문,0.2011890460075847,Other
735,735,2,multi,잘 ,0.2109680349171867,Other
736,736,2,multi,제가 ,0.2192111599106108,Addressee term
737,737,2,multi,쵸,0.2195590022456599,Other
738,738,2,multi,되면,0.226262686190239,Other
739,739,2,multi,현 ,0.2323020195258323,Other
740,740,2,multi,예,0.2372162098478949,Honorific marker
741,741,2,multi,셨,0.2390761891820974,Honorific marker
742,742,2,multi,시고 ,0.2408671795265036,Honorific marker
743,743,2,multi,말씀,0.2414439142931807,Honorific marker
744,744,2,multi,분,0.2459736528591065,Honorific marker
745,745,2,multi,합니다,-0.2483531947159463,Sentence ending
746,746,2,multi,전화 ,0.2493214398136842,Other
747,747,2,multi,고객님 ,0.2572469302285753,Honorific marker
748,748,2,multi,요 ,0.2681565176368772,Sentence ending
749,749,2,multi,시는 ,0.2711784393313792,Honorific marker
750,750,2,multi,하실 ,0.2772219505544058,Honorific marker
751,751,2,multi,저는 ,0.2847585995018562,Addressee term
752,752,2,multi,연락처,0.2903859321004347,Other
753,753,2,multi,저희 ,0.302117650703849,Addressee term
754,754,2,multi,드릴,0.3061104673101845,Honorific marker
755,755,2,multi,님 ,0.3112512038581599,Honorific marker
756,756,2,multi,1,0.3117198169857147,Other
757,757,2,multi,하시면 ,0.3199711508539167,Honorific marker
758,758,2,multi,씨,0.3447883095450689,Other
759,759,2,multi,제가,0.3532672167539203,Addressee term
760,760,2,multi,하시,0.3654162751474246,Honorific marker
761,761,2,multi,해요 ,0.378337800166264,Sentence ending
762,762,2,multi,아닐까,0.3804416285984189,Other
763,763,2,multi,님,0.3857271434241658,Honorific marker
764,764,2,multi,군요,0.4338333487016825,Sentence ending
765,765,2,multi,분 ,0.4577656418186961,Honorific marker
766,766,2,multi,가요 ,0.4685000901712328,Sentence ending
767,767,2,multi,연락 ,0.4713077759915904,Other
768,768,2,multi,주시면 ,0.4989272762195469,Honorific marker
769,769,2,multi,죠 ,0.4996694538376687,Sentence ending
770,770,2,multi,했어요 ,0.4997662109822158,Sentence ending
771,771,2,multi,네,0.5359924609408608,Honorific marker
772,772,2,multi,주세요,0.5515074401504535,Sentence ending
773,773,2,multi,저도 ,0.6076058165022005,Addressee term
774,774,2,multi,했어요,0.6260748148849871,Sentence ending
775,775,2,multi,잖아요,0.6678228228273326,Sentence ending
776,776,2,multi,까요,0.6729753671029294,Sentence ending
777,777,2,multi,네요 ,0.6962217543685938,Sentence ending
778,778,2,multi,데요,0.7130121579825186,Sentence ending
779,779,2,multi,가요,0.7230836017338333,Sentence ending
780,780,2,multi,어요,0.7254119768146315,Sentence ending
781,781,2,multi,거든요,0.740571980388836,Sentence ending
782,782,2,multi,요,0.7478380639022396,Sentence ending
783,783,2,multi,죠,0.7916546082085848,Sentence ending
784,784,2,multi,안녕하세요,0.811899453929982,Sentence ending
785,785,2,multi,네요,0.8150703347038888,Sentence ending
786,786,2,multi,세요,0.8261883884853854,Sentence ending
787,787,2,multi,해요,0.8617663896704401,Sentence ending
788,788,2,multi,인데요,0.8812795770537983,Sentence ending
789,789,2,multi,는데요,0.9101496113151076,Sentence ending
790,790,2,multi,이에요,0.915371759531278,Sentence ending
791,791,2,multi,겠죠 ,0.9275020783134096,Sentence ending
792,792,2,multi,거죠,0.9323347263961635,Sentence ending
793,793,2,multi,보세요,0.9379744165021292,Sentence ending
794,794,2,multi,있어요,0.9623587967663524,Sentence ending
795,795,2,multi,해주세요,0.984675097744912,Sentence ending
796,796,2,multi,하세요,0.9904982759722998,Sentence ending
797,797,2,multi,좋아요,0.9969552223953996,Sentence ending
798,798,2,multi,하네요,0.999539930234448,Sentence ending
799,799,2,multi,같아요,0.9995511695046844,Sentence ending
800,800,1,kobert,▁나는,0.1198171351570636,Addressee term
801,801,1,kobert,▁잡,0.1201940397731959,Other
802,802,1,kobert,탈,0.1205773402471095,Other
803,803,1,kobert,▁가는,0.1205964528489857,Other
804,804,1,kobert,들이,0.1208532792516052,Other
805,805,1,kobert,▁쪽,0.1209967051108833,Other
806,806,1,kobert,줘야,0.1210054217954166,Sentence ending
807,807,1,kobert,▁진행,0.1210196859901771,Other
808,808,1,kobert,버리,0.1212698944145813,Other
809,809,1,kobert,없이,0.1212908055749721,Other
810,810,1,kobert,▁좀,0.1214544458812775,Other
811,811,1,kobert,실,0.1214691994828172,Other
812,812,1,kobert,▁물,0.1234539633539194,Other
813,813,1,kobert,▁후,0.1244916157011175,Other
814,814,1,kobert,가,0.1248664240235181,Other
815,815,1,kobert,▁상,0.1263163611583877,Other
816,816,1,kobert,▁현재,0.1263668462634086,Other
817,817,1,kobert,시,0.1276354881681618,Other
818,818,1,kobert,것,0.1300599909154698,Other
819,819,1,kobert,드리,0.131973091763939,Honorific marker
820,820,1,kobert,과,0.1327553486335091,Other
821,821,1,kobert,갑,0.1329012979531398,Other
822,822,1,kobert,마트,0.1353950432967394,Other
823,823,1,kobert,윌,0.1386557666701264,Other
824,824,1,kobert,쇼,0.1403342563426122,Other
825,825,1,kobert,셔,0.1486423738485124,Other
826,826,1,kobert,▁예,0.149846353108182,Honorific marker
827,827,1,kobert,됩,0.1514238996460335,Other
828,828,1,kobert,▁설명,0.1517924604122527,Other
829,829,1,kobert,되는,0.1526125618256628,Other
830,830,1,kobert,▁해,0.1532887891225982,Sentence ending
831,831,1,kobert,▁한번,0.1548471606996221,Other
832,832,1,kobert,녕,0.1576370996190235,Other
833,833,1,kobert,목,0.1578906497161369,Other
834,834,1,kobert,하도록,0.1607203023158945,Other
835,835,1,kobert,▁뒤,0.1635294484440237,Other
836,836,1,kobert,▁하는,0.163918307836866,Other
837,837,1,kobert,급,0.1649296748219058,Other
838,838,1,kobert,▁있겠,0.1674004783271812,Other
839,839,1,kobert,터,0.1681743571534752,Other
840,840,1,kobert,▁번,0.1682483116164803,Other
841,841,1,kobert,닙,0.169135007483419,Other
842,842,1,kobert,었던,0.1742361347423866,Other
843,843,1,kobert,▁누,0.1743696054909378,Other
844,844,1,kobert,니까,0.1751891615488355,Other
845,845,1,kobert,!,0.1814347583179672,Other
846,846,1,kobert,▁생활,0.185354521498084,Other
847,847,1,kobert,▁혼자,0.1856267368420958,Other
848,848,1,kobert,▁승리,0.1866698318626731,Other
849,849,1,kobert,십,0.1884862135940286,Other
850,850,1,kobert,▁듯,0.1941927089355886,Other
851,851,1,kobert,동,0.2007067872909829,Other
852,852,1,kobert,▁감사,0.2008658566628582,Honorific marker
853,853,1,kobert,지가,0.2105335230007767,Other
854,854,1,kobert,▁설정,0.2125888736918568,Other
855,855,1,kobert,습니까,0.2142876779350141,Sentence ending
856,856,1,kobert,▁많이,0.2155898885102942,Other
857,857,1,kobert,▁새로운,0.2163006599294021,Other
858,858,1,kobert,▁소송,0.217458005528897,Other
859,859,1,kobert,▁송,0.2177236857824027,Other
860,860,1,kobert,에서,0.217774826916866,Other
861,861,1,kobert,수,0.2183211829978972,Other
862,862,1,kobert,▁책,0.2185385320335626,Other
863,863,1,kobert,있는,0.2192609501071274,Other
864,864,1,kobert,▁4,0.2193229563999921,Other
865,865,1,kobert,▁자원,0.2204227310139686,Other
866,866,1,kobert,▁그러,0.221522863022983,Other
867,867,1,kobert,방,0.2219855776056647,Other
868,868,1,kobert,▁식사,0.2238604263402521,Other
869,869,1,kobert,드립니다,0.225590405985713,Sentence ending
870,870,1,kobert,▁떨,0.2261107126250863,Other
871,871,1,kobert,▁자리를,0.2271634126082062,Other
872,872,1,kobert,▁시간이,0.2289451165124774,Other
873,873,1,kobert,▁사람들,0.2292911326512694,Other
874,874,1,kobert,었습니다,0.2301815572136547,Sentence ending
875,875,1,kobert,니다,0.2330401906801853,Other
876,876,1,kobert,▁하지만,0.2332674036733806,Other
877,877,1,kobert,▁다음,0.2369670146144926,Other
878,878,1,kobert,들은,0.23756405164022,Other
879,879,1,kobert,▁담배,0.2381418963195756,Other
880,880,1,kobert,▁의무,0.2382963704876601,Other
881,881,1,kobert,▁불편,0.2393284798599779,Other
882,882,1,kobert,됐습니다,0.2395057114190422,Sentence ending
883,883,1,kobert,▁국민,0.2400235710665583,Other
884,884,1,kobert,대,0.2400318116415292,Other
885,885,1,kobert,▁문,0.2442240143427625,Other
886,886,1,kobert,됩니다,0.2481009587257479,Sentence ending
887,887,1,kobert,했습니다,0.2555156297887151,Sentence ending
888,888,1,kobert,겠습니다,0.2618601965020361,Sentence ending
889,889,1,kobert,▁겁니다,0.2727982237896261,Sentence ending
890,890,1,kobert,...,0.2793369926512241,Other
891,891,1,kobert,▁1,0.2848105465236585,Other
892,892,1,kobert,습니다,0.2865483134449459,Sentence ending
893,893,1,kobert,▁합,0.3325349800288677,Other
894,894,1,kobert,▁있습니다,0.3422303824419422,Sentence ending
895,895,1,kobert,▁합니다,0.3475917381874751,Sentence ending
896,896,1,kobert,입니다,0.3493742766440846,Sentence ending
897,897,1,kobert,합니다,0.3511380563490093,Sentence ending
898,898,1,kobert,▁선생님,0.4343611961230635,Honorific marker
899,899,1,kobert,▁것입니다,0.4840169339440763,Sentence ending
900,900,1,multi,계약,-0.0614593779166625,Other
901,901,1,multi,젭,0.0615500415883616,Other
902,902,1,multi,관련 ,0.0618049126483128,Other
903,903,1,multi,설,0.0625182255633944,Other
904,904,1,multi,득,0.0625229353014447,Other
905,905,1,multi,부족,0.0632800751632203,Other
906,906,1,multi,요 ,-0.0635331187812084,Sentence ending
907,907,1,multi,님,0.0667846884905088,Honorific marker
908,908,1,multi,요,-0.0689694961670284,Sentence ending
909,909,1,multi,라이,0.0707699486066909,Other
910,910,1,multi,녹,0.0740309731323805,Other
911,911,1,multi,목 ,0.0755383011191952,Other
912,912,1,multi,할,0.0775969339520088,Other
913,913,1,multi,같은 ,0.0777112465156619,Other
914,914,1,multi,으,0.0795630036675447,Other
915,915,1,multi,정말 ,-0.0842321534556352,Other
916,916,1,multi,보여주,0.0871193765066777,Other
917,917,1,multi,답니다,0.089857159855569,Sentence ending
918,918,1,multi,드,0.0929035013510477,Other
919,919,1,multi,서비스,0.0939883669973937,Other
920,920,1,multi,어렵,0.0989656987769649,Other
921,921,1,multi,뇨,0.0997384427662382,Other
922,922,1,multi,갈,0.1041689404964927,Other
923,923,1,multi,든,0.1082334206824953,Other
924,924,1,multi,리가 ,0.1137893089990029,Other
925,925,1,multi,헷,0.1145579024423568,Other
926,926,1,multi,시기 ,0.1155899280101948,Other
927,927,1,multi,집중,0.1181909469594302,Other
928,928,1,multi,냅,0.1225290016145663,Other
929,929,1,multi,떨어,-0.123687478143438,Sentence ending
930,930,1,multi,후 ,0.1239454350588857,Other
931,931,1,multi,해도 ,-0.1243926040262977,Other
932,932,1,multi,녕,0.1269576238294689,Other
933,933,1,multi,절차,0.1282060823828033,Other
934,934,1,multi,송,0.1320887346725742,Other
935,935,1,multi,올 ,0.1322707949642563,Other
936,936,1,multi,시,0.1346970284130103,Other
937,937,1,multi,꿔 ,0.1362487040403266,Other
938,938,1,multi,드리,0.1365753354058725,Honorific marker
939,939,1,multi,점 ,0.1385899175886606,Other
940,940,1,multi,영광,0.1388071639746613,Other
941,941,1,multi,공항 ,0.1416220417709155,Other
942,942,1,multi,만 ,0.1443913109645791,Other
943,943,1,multi,괜찮,-0.145613576031792,Other
944,944,1,multi,됩,0.1629244028935469,Other
945,945,1,multi,하도록 ,0.1694115690611397,Other
946,946,1,multi,셨,0.1814657157796091,Honorific marker
947,947,1,multi,입,0.1825672845003509,Other
948,948,1,multi,겠,0.2028634283602552,Other
949,949,1,multi,듭,0.2035722579579442,Other
950,950,1,multi,합,0.2201041546877604,Other
951,951,1,multi,깝,0.222756925001363,Other
952,952,1,multi,연락,0.2323774223582404,Other
953,953,1,multi,파악,0.2382467483254231,Other
954,954,1,multi,옵,0.2624372001911865,Other
955,955,1,multi,닙,0.2846402680692108,Other
956,956,1,multi,죠,0.3065965256018899,Sentence ending
957,957,1,multi,십,0.3591655835352867,Other
958,958,1,multi,예 ,0.3598462462739462,Honorific marker
959,959,1,multi,예,0.3841751450116248,Honorific marker
960,960,1,multi,선생님,0.4146205439747064,Honorific marker
961,961,1,multi,겠습니다 ,0.4271648200290769,Sentence ending
962,962,1,multi,시다,0.4458112499463027,Sentence ending
963,963,1,multi,합니다 ,0.4500752536364416,Sentence ending
964,964,1,multi,말씀,0.4926205511874286,Honorific marker
965,965,1,multi,옵니다,0.5559961975038163,Sentence ending
966,966,1,multi,쇼,0.6570622690575192,Other
967,967,1,multi,니까,0.6777985244758611,Other
968,968,1,multi,렸습니다,0.7041306491330488,Sentence ending
969,969,1,multi,부탁드립니다,0.7519243206920692,Sentence ending
970,970,1,multi,겁니다,0.775818246119646,Sentence ending
971,971,1,multi,셨습니다,0.7873469642085335,Honorific marker
972,972,1,multi,겠습니다,0.8092635388122517,Sentence ending
973,973,1,multi,하겠습니다,0.809998458631248,Sentence ending
974,974,1,multi,십니다,0.8233352511400653,Sentence ending
975,975,1,multi,니다,0.8253838187306807,Other
976,976,1,multi,바랍니다,0.8296319727287482,Sentence ending
977,977,1,multi,됩니다,0.8624920239465533,Sentence ending
978,978,1,multi,했습니다,0.8687987327945393,Sentence ending
979,979,1,multi,봅니다,0.8775422481045325,Sentence ending
980,980,1,multi,시겠습니까,0.8777148461716706,Sentence ending
981,981,1,multi,합니다,0.8784708548542776,Sentence ending
982,982,1,multi,감사합니다,0.8800198897511109,Sentence ending
983,983,1,multi,습니까,0.8837425092235975,Sentence ending
984,984,1,multi,없습니다,0.9238382720150184,Sentence ending
985,985,1,multi,하십시오,0.9244624287888428,Sentence ending
986,986,1,multi,습니다,0.9314152237198527,Sentence ending
987,987,1,multi,있습니다,0.9329953574455364,Sentence ending
988,988,1,multi,같습니다,0.9354079188797186,Sentence ending
989,989,1,multi,입니다,0.9491194876339514,Sentence ending
990,990,1,multi,않습니다,0.9505473299867616,Sentence ending
991,991,1,multi,아닙니다,0.9604952183578916,Sentence ending
992,992,1,multi,많습니다,0.9654819893194144,Sentence ending
993,993,1,multi,십시오,0.9779146512550672,Sentence ending
994,994,1,multi,좋습니다,0.986204598758036,Sentence ending
995,995,1,multi,었습니다,0.9957494491591206,Sentence ending
996,996,1,multi,되었습니다,0.9985130453710552,Sentence ending
997,997,1,multi,생각합니다,0.9988745309683508,Sentence ending
998,998,1,multi,집니다,0.9990099490278226,Sentence ending
999,999,1,multi,것입니다,0.9995169436515424,Sentence ending
